Unnamed: 0,Unnamed: 1,503_168_M,2.19,Unnamed: 4,Unnamed: 5,Unnamed: 6,1.33,Unnamed: 8,Unnamed: 9,Unnamed: 10,63,Unnamed: 12,Unnamed: 13,Unnamed: 14,5.4,Unnamed: 16,Unnamed: 17,Unnamed: 18,17,Unnamed: 20,Unnamed: 21,Unnamed: 22,75.4,Unnamed: 24,Unnamed: 25,Unnamed: 26,24.6,Unnamed: 28,Unnamed: 29,Unnamed: 30,31.8,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,5.14,Unnamed: 37,Unnamed: 38,Unnamed: 39,18.86,Unnamed: 41,Unnamed: 42,Unnamed: 43,575,Unnamed: 45,Unnamed: 46,Unnamed: 47,15.4,Unnamed: 49,Unnamed: 50,Unnamed: 51,46,Unnamed: 53,Unnamed: 54,Unnamed: 55,87.9,Unnamed: 57,Unnamed: 58,Unnamed: 59,30,Unnamed: 61,Unnamed: 62,Unnamed: 63,33.4,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81
916,00918,R,2.16,-0.7,0.7,Good,0.61,-2.4,2.4,Unsatisfactory,57,-0.8,0.8,Good,5.4,0,0,Excellent,16.8,-0.1,0.1,Excellent,77.8,0.8,0.8,Good,25,1,1,Good,32.1,0.1,0.1,Excellent,,5.24,0.3,0.3,Excellent,19.15,0.4,0.4,Excellent,558,-1.1,1.1,Satisfactory,15.4,0.0,0,Excellent,46.6,0.5,0.5,Excellent,88.9,0.2,0.2,Excellent,29.4,-0.3,0.3,Excellent,33,-0.5,0.5,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 629,PHCH
918,00920,R,2.14,-1.3,1.3,Satisfactory,1.47,0.5,0.5,Excellent,60,-0.4,0.4,Excellent,5.5,1,1,Good,16,-0.6,0.6,Good,74.8,-0.2,0.2,Excellent,25.7,2.7,2.7,Unsatisfactory,34.4,1,1,Good,,5.26,0.4,0.4,Excellent,19.39,0.8,0.8,Good,559,-1.0,1,Good,15.6,1.0,1,Good,45.6,-0.4,0.4,Excellent,86.7,-0.3,0.3,Excellent,29.7,-0.2,0.2,Excellent,34.2,1.0,1,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1879,DMS
919,00921,R,2.18,-0.2,0.2,Excellent,0.5,-2.8,2.8,Unsatisfactory,55,-1,1,Good,5.4,0,0,Excellent,16.1,-0.6,0.6,Good,73.9,-0.5,0.5,Excellent,24.8,0.5,0.5,Excellent,33.5,0.6,0.6,Good,,5.31,0.5,0.5,Excellent,19.02,0.2,0.2,Excellent,574,-0.1,0.1,Excellent,15.4,0.0,0,Excellent,45.9,-0.1,0.1,Excellent,86.4,-0.3,0.3,Excellent,29,-0.5,0.5,Excellent,33.6,0.3,0.3,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 220,PHCH
923,00925,R,2.22,0.8,0.8,Good,1.39,0.2,0.2,Excellent,67,0.5,0.5,Excellent,5.5,1,1,Good,16.2,-0.5,0.5,Excellent,73,-0.8,0.8,Good,24.8,0.5,0.5,Excellent,18.6,-4.9,4.9,Serious problem,,5.47,1.0,1,Good,9.51,-13.6,13.6,Serious problem,563,-0.8,0.8,Good,15.7,1.5,1.5,Satisfactory,46.7,0.6,0.6,Good,85.4,-0.6,0.6,Good,28.7,-0.7,0.7,Good,33.6,0.3,0.3,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 593,PHCH
924,00926,R,2.14,-1.3,1.3,Satisfactory,1.21,-0.4,0.4,Excellent,66,0.4,0.4,Excellent,5.4,0,0,Excellent,15.8,-0.8,0.8,Good,73.8,-0.5,0.5,Excellent,25.2,1.5,1.5,Satisfactory,34.2,0.9,0.9,Good,,5.21,0.2,0.2,Excellent,7.26,-16.8,16.8,Serious problem,563,-0.8,0.8,Good,15.4,0.0,0,Excellent,44.5,-1.4,1.4,Satisfactory,85.4,-0.6,0.6,Good,29.6,-0.2,0.2,Excellent,34.6,1.5,1.5,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN9202,21 พฤษภาคม 2568,,,,HM 703,GNPH
925,00927,R,2.13,-1.5,1.5,Satisfactory,0.67,-2.2,2.2,Unsatisfactory,78,1.9,1.9,Satisfactory,5.4,0,0,Excellent,21.4,2.8,2.8,Unsatisfactory,100.5,8.1,8.1,Serious problem,25.4,2,2,Satisfactory,25.2,-2.4,2.4,Unsatisfactory,,5.34,0.6,0.6,Good,19.41,0.8,0.8,Good,601,1.6,1.6,Satisfactory,15.2,-1.0,1,Good,46,0.0,0,Excellent,86.1,-0.4,0.4,Excellent,28.5,-0.8,0.8,Good,33,-0.5,0.5,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 458,PHCH
927,00929,R,2.18,-0.2,0.2,Excellent,1.46,0.4,0.4,Excellent,62,-0.1,0.1,Excellent,5.4,0,0,Excellent,16.1,-0.6,0.6,Good,73.9,-0.5,0.5,Excellent,24.8,0.5,0.5,Excellent,33.5,0.6,0.6,Good,,4.52,-1.9,1.9,Satisfactory,18.4,-0.7,0.7,Good,620,2.8,2.8,Unsatisfactory,15.3,-0.5,0.5,Excellent,47.5,1.4,1.4,Satisfactory,105.1,3.8,3.8,Serious problem,33.8,2.0,2,Satisfactory,32.2,-1.5,1.5,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3000,14 พฤษภาคม 2568,,,,HM 88,PHGH
931,00934,R,2.18,-0.2,0.2,Excellent,1.53,0.7,0.7,Good,61,-0.3,0.3,Excellent,5.3,-1,1,Good,16.4,-0.4,0.4,Excellent,74.9,-0.2,0.2,Excellent,24.2,-1,1,Good,32.3,0.2,0.2,Excellent,,5.32,0.6,0.6,Good,18.47,-0.6,0.6,Good,592,1.1,1.1,Satisfactory,15.3,-0.5,0.5,Excellent,46.3,0.3,0.3,Excellent,87,-0.2,0.2,Excellent,28.8,-0.6,0.6,Good,33,-0.5,0.5,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 302,PHCH
933,00936,R,2.22,0.8,0.8,Good,1.28,-0.2,0.2,Excellent,55,-1,1,Good,5.5,1,1,Good,16.4,-0.4,0.4,Excellent,73.9,-0.5,0.5,Excellent,24.8,0.5,0.5,Excellent,33.5,0.6,0.6,Good,,5.29,0.5,0.5,Excellent,8.24,-15.4,15.4,Serious problem,558,-1.1,1.1,Satisfactory,15.4,0.0,0,Excellent,44.8,-1.1,1.1,Satisfactory,84.7,-0.7,0.7,Good,29.1,-0.5,0.5,Excellent,34.4,1.3,1.3,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 93,PHGH
935,00938,R,2.2,0.3,0.3,Excellent,1.38,0.2,0.2,Excellent,64,0.1,0.1,Excellent,5.4,0,0,Excellent,16.3,-0.4,0.4,Excellent,74.1,-0.4,0.4,Excellent,24.5,-0.3,0.3,Excellent,33.1,0.5,0.5,Excellent,,5.25,0.3,0.3,Excellent,19.23,0.5,0.5,Excellent,604,1.8,1.8,Satisfactory,15,-2.0,2,Satisfactory,45.1,-0.8,0.8,Good,85.9,-0.4,0.4,Excellent,28.6,-0.7,0.7,Good,33.3,-0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3000,21 พฤษภาคม 2568,,,,HM 711,GNPH
936,00939,R,2.15,-1,1,Good,1.42,0.3,0.3,Excellent,63,0,0,Excellent,5.4,0,0,Excellent,16.2,-0.5,0.5,Excellent,75.3,0,0,Excellent,25.1,1.3,1.3,Satisfactory,33.3,0.6,0.6,Good,,5.21,0.2,0.2,Excellent,19,0.2,0.2,Excellent,580,0.3,0.3,Excellent,15.3,-0.5,0.5,Excellent,45.3,-0.6,0.6,Good,86.9,-0.2,0.2,Excellent,29.4,-0.3,0.3,Excellent,33.8,0.5,0.5,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3000,21 พฤษภาคม 2568,,,,HM 1782,GNPH
937,00940,R,2.2,0.3,0.3,Excellent,1.42,0.3,0.3,Excellent,63,0,0,Excellent,5.4,0,0,Excellent,16.7,-0.2,0.2,Excellent,75.9,0.2,0.2,Excellent,24.5,-0.3,0.3,Excellent,32.3,0.2,0.2,Excellent,,5.22,0.3,0.3,Excellent,18.76,-0.1,0.1,Excellent,590,0.9,0.9,Good,14.9,-2.5,2.5,Unsatisfactory,46.2,0.2,0.2,Excellent,88.5,0.1,0.1,Excellent,28.5,-0.8,0.8,Good,32.3,-1.4,1.4,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1783,GNPH
938,00941,R,2.22,0.8,0.8,Good,1.58,0.8,0.8,Good,55,-1,1,Good,5.4,0,0,Excellent,16.9,-0.1,0.1,Excellent,76.1,0.2,0.2,Excellent,24.3,-0.8,0.8,Good,32,0.1,0.1,Excellent,,5.26,0.4,0.4,Excellent,19.19,0.5,0.5,Excellent,568,-0.4,0.4,Excellent,15.2,-1.0,1,Good,46.5,0.5,0.5,Excellent,88.4,0.1,0.1,Excellent,28.9,-0.6,0.6,Good,32.7,-0.9,0.9,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1869,GNPH
940,00943,R,2.18,-0.2,0.2,Excellent,0.63,-2.3,2.3,Unsatisfactory,59,-0.5,0.5,Excellent,5.5,1,1,Good,16.4,-0.4,0.4,Excellent,75.2,-0.1,0.1,Excellent,25.2,1.5,1.5,Satisfactory,33.5,0.6,0.6,Good,,5.28,0.4,0.4,Excellent,19.07,0.3,0.3,Excellent,583,0.5,0.5,Excellent,15.4,0.0,0,Excellent,46.1,0.1,0.1,Excellent,87.3,-0.1,0.1,Excellent,29.2,-0.4,0.4,Excellent,33.4,0.0,0,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1763,GNPH
953,00956,R,2.13,-1.5,1.5,Satisfactory,1.28,-0.2,0.2,Excellent,86,2.9,2.9,Unsatisfactory,5.4,0,0,Excellent,21.9,3.1,3.1,Serious problem,102.8,8.8,8.8,Serious problem,25.4,2,2,Satisfactory,24.7,-2.6,2.6,Unsatisfactory,,5.18,0.1,0.1,Excellent,18.72,-0.2,0.2,Excellent,567,-0.5,0.5,Excellent,15,-2.0,2,Satisfactory,44.1,-1.7,1.7,Satisfactory,85.1,-0.6,0.6,Good,29,-0.5,0.5,Excellent,34,0.8,0.8,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1401,NGPH
955,00958,R,2.18,-0.2,0.2,Excellent,1.28,-0.2,0.2,Excellent,58,-0.6,0.6,Good,5.4,0,0,Excellent,16.1,-0.6,0.6,Good,73.9,-0.5,0.5,Excellent,24.8,0.5,0.5,Excellent,33.5,0.6,0.6,Good,,5.27,0.4,0.4,Excellent,8.05,-15.7,15.7,Serious problem,576,0.1,0.1,Excellent,15.3,-0.5,0.5,Excellent,44.8,-1.1,1.1,Satisfactory,85,-0.6,0.6,Good,29,-0.5,0.5,Excellent,34.2,1.0,1,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 856,NGPH
956,00959,R,2.24,1.3,1.3,Satisfactory,1.31,-0.1,0.1,Excellent,59,-0.5,0.5,Excellent,5.4,0,0,Excellent,16.5,-0.3,0.3,Excellent,73.7,-0.5,0.5,Excellent,24.1,-1.3,1.3,Satisfactory,32.7,0.3,0.3,Excellent,,4.33,-2.5,2.5,Unsatisfactory,17.69,-1.7,1.7,Satisfactory,729,9.6,9.6,Serious problem,15.4,0.0,0,Excellent,46.3,0.3,0.3,Excellent,106.9,4.2,4.2,Serious problem,35.6,2.9,2.9,Unsatisfactory,33.3,-0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 849,NGPH
958,00961,R,2.09,-2.5,2.5,Unsatisfactory,1.31,-0.1,0.1,Excellent,89,3.3,3.3,Serious problem,5.4,0,0,Excellent,21.8,3,3,Unsatisfactory,104.3,9.3,9.3,Serious problem,25.8,3,3,Unsatisfactory,24.8,-2.6,2.6,Unsatisfactory,,5.32,0.6,0.6,Good,19.68,1.2,1.2,Satisfactory,577,0.1,0.1,Excellent,15.3,-0.5,0.5,Excellent,45.5,-0.5,0.5,Excellent,85.5,-0.5,0.5,Excellent,28.8,-0.6,0.6,Good,33.6,0.3,0.3,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1530,NGPH
965,00968,R,2.19,0,0,Excellent,1.41,0.3,0.3,Excellent,72,1.1,1.1,Satisfactory,5.4,0,0,Excellent,16.6,-0.2,0.2,Excellent,75.8,0.1,0.1,Excellent,24.7,0.2,0.2,Excellent,32.5,0.3,0.3,Excellent,,4.88,-0.8,0.8,Good,18.02,-1.2,1.2,Satisfactory,567,-0.5,0.5,Excellent,15.2,-1.0,1,Good,51.4,4.9,4.9,Serious problem,105.3,3.9,3.9,Serious problem,31.1,0.6,0.6,Good,29.6,-4.8,4.8,Serious problem,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3100,21 พฤษภาคม 2568,,,,HM 745,NGPH
970,00973,R,2.22,0.8,0.8,Good,0.57,-2.5,2.5,Unsatisfactory,76,1.6,1.6,Satisfactory,5.4,0,0,Excellent,17.9,0.6,0.6,Good,80.6,1.7,1.7,Satisfactory,24.3,-0.8,0.8,Good,30.2,-0.6,0.6,Good,,5.13,0.0,0,Excellent,18.69,-0.2,0.2,Excellent,623,3.0,3,Unsatisfactory,15.1,-1.5,1.5,Satisfactory,47.2,1.1,1.1,Satisfactory,92,0.9,0.9,Good,29.4,-0.3,0.3,Excellent,32,-1.8,1.8,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 782,PHCH
